field,region,id,nom_ville,code_ville,note
prix-m2,bretagne,6,ile-de-brehat,22,4 535
prix-m2,bretagne,7,ile-aux-moines,56,4 144
prix-m2,bretagne,8,quiberon,56,4 137
prix-m2,bretagne,9,dinard,35,4 108
prix-m2,bretagne,10,carnac,56,4 104
prix-m2,bretagne,11,arzon,56,3 939
prix-m2,bretagne,12,saint-briac-sur-mer,35,3 864
prix-m2,bretagne,13,saint-philibert,56,3 810
prix-m2,bretagne,14,saint-lunaire,35,3 746
prix-m2,bretagne,15,saint-malo,35,3 647
prix-m2,bretagne,16,baden,56,3 642
prix-m2,bretagne,17,lanleff,22,3 600
prix-m2,bretagne,18,locmaria,56,3 562
prix-m2,bretagne,19,saint-pierre-quiberon,56,3 556
prix-m2,bretagne,20,damgan,56,3 550
prix-m2,bretagne,21,sauzon,56,3 541
prix-m2,bretagne,22,larmor-plage,56,3 477
prix-m2,bretagne,23,locmariaquer,56,3 467
prix-m2,bretagne,24,arradon,56,3 354
prix-m2,bretagne,25,saint-armel,56,3 323
prix-m2,bretagne,26,saint-gildas-de-rhuys,56,3 304
prix-m2,bretagne,27,cesson-sevigne,35,3 238
prix-m2,bretagne,28,rennes,35,3 228
prix-m2,bretagne,29,lancieux,22,3 222
prix-m2,bretagne,30,saint-gregoire,35,3 128
prix-m2,bretagne,31,le-palais,56,3 109
prix-m2,bretagne,32,sarzeau,56,3 106
prix-m2,bretagne,33,saint-jacut-de-la-mer,22,3 097
prix-m2,bretagne,34,groix,56,3 067
prix-m2,bretagne,35,bono,56,3 030
prix-m2,bretagne,36,bangor,56,3 007
prix-m2,bretagne,37,nostang,56,2 968
prix-m2,bretagne,38,saint-coulomb,35,2 929
prix-m2,bretagne,39,pleneuf-val-andre,22,2 927
prix-m2,bretagne,40,etel,56,2 923
prix-m2,bretagne,41,ploemeur,56,2 922
prix-m2,bretagne,42,la-chapelle-des-fougeretz,35,2 911
prix-m2,bretagne,43,saint-suliac,35,2 904
prix-m2,bretagne,44,plouharnel,56,2 900
prix-m2,bretagne,45,cancale,35,2 889
prix-m2,bretagne,46,sene,56,2 885
prix-m2,bretagne,47,le-tour-du-parc,56,2 871
prix-m2,bretagne,48,betton,35,2 834
prix-m2,bretagne,49,le-minihic-sur-rance,35,2 801
prix-m2,bretagne,50,vannes,56,2 782
prix-m2,centre-val-de-loire,1,faye,41,7 279
prix-m2,centre-val-de-loire,2,rosnay,36,6 740
prix-m2,centre-val-de-loire,3,saint-michel-en-brenne,36,4 739
prix-m2,centre-val-de-loire,4,le-tranger,36,4 413
prix-m2,centre-val-de-loire,5,marcilly-sur-maulne,37,4 284
prix-m2,centre-val-de-loire,6,breteau,45,3 929
prix-m2,centre-val-de-loire,7,feusines,36,3 297
prix-m2,centre-val-de-loire,8,chenonceaux,37,3 267
prix-m2,centre-val-de-loire,9,lion-en-sullias,45,3 116
prix-m2,centre-val-de-loire,10,oinville-sous-auneau,28,3 113
prix-m2,centre-val-de-loire,11,clere-du-bois,36,3 022
prix-m2,centre-val-de-loire,12,rochecorbon,37,2 960
prix-m2,centre-val-de-loire,13,bagneux,36,2 859
prix-m2,centre-val-de-loire,14,orville,45,2 853
prix-m2,centre-val-de-loire,15,thenioux,18,2 836
prix-m2,centre-val-de-loire,16,goussainville,28,2 765
prix-m2,centre-val-de-loire,17,levainville,28,2 761
prix-m2,centre-val-de-loire,18,charentilly,37,2 693
prix-m2,centre-val-de-loire,19,orville,36,2 689
prix-m2,centre-val-de-loire,20,nogent-le-phaye,28,2 686
prix-m2,centre-val-de-loire,21,marchezais,28,2 673
prix-m2,centre-val-de-loire,22,saint-lubin-de-la-haye,28,2 666
prix-m2,centre-val-de-loire,23,parçay-meslay,37,2 646
prix-m2,centre-val-de-loire,24,saint-cyr-sur-loire,37,2 580
prix-m2,centre-val-de-loire,25,ormoy,28,2 568
prix-m2,centre-val-de-loire,26,ardon,45,2 557
prix-m2,centre-val-de-loire,27,garancieres-en-beauce,28,2 540
prix-m2,centre-val-de-loire,28,epernon,28,2 535
prix-m2,centre-val-de-loire,29,tours,37,2 531
prix-m2,centre-val-de-loire,30,saint-avertin,37,2 526
prix-m2,centre-val-de-loire,31,savonnieres,37,2 525
prix-m2,centre-val-de-loire,32,perrusson,37,2 518
prix-m2,centre-val-de-loire,33,neuille-le-lierre,37,2 517
prix-m2,centre-val-de-loire,34,larçay,37,2 514
prix-m2,centre-val-de-loire,35,autruy-sur-juine,45,2 511
prix-m2,centre-val-de-loire,36,jouy,28,2 503
prix-m2,centre-val-de-loire,37,nançay,18,2 502
prix-m2,centre-val-de-loire,38,fontenay-sur-eure,28,2 499
prix-m2,centre-val-de-loire,39,linge,36,2 497
prix-m2,centre-val-de-loire,40,gellainville,28,2 495
prix-m2,centre-val-de-loire,41,fondettes,37,2 490
prix-m2,centre-val-de-loire,42,ballan-mire,37,2 483
prix-m2,centre-val-de-loire,43,la-chapelle-forainvilliers,28,2 473
prix-m2,centre-val-de-loire,44,maintenon,28,2 469
prix-m2,centre-val-de-loire,45,saint-pryve-saint-mesmin,45,2 466
prix-m2,centre-val-de-loire,46,saint-denis-en-val,45,2 437
prix-m2,centre-val-de-loire,47,montbazon,37,2 415
prix-m2,centre-val-de-loire,48,le-coudray,28,2 407
prix-m2,centre-val-de-loire,49,andonville,45,2 406
prix-m2,centre-val-de-loire,50,druye,37,2 401
prix-m2,corse,1,pigna-(2b),,9 048
prix-m2,corse,2,calvi-(2b),,8 684
prix-m2,corse,3,belvedere-campomoro-(2a),,8 111
prix-m2,corse,4,serriera-(2a),,6 979
prix-m2,corse,5,coti-chiavari-(2a),,6 510
prix-m2,corse,6,bonifacio-(2a),,5 989
prix-m2,corse,7,lecci-(2a),,5 894
prix-m2,corse,8,cargese-(2a),,5 784
prix-m2,corse,9,pietrosella-(2a),,5 481
prix-m2,corse,10,bilia-(2a),,5 405
prix-m2,corse,11,albitreccia-(2a),,5 281
prix-m2,corse,12,centuri-(2b),,5 143
prix-m2,corse,13,corbara-(2b),,5 044
prix-m2,corse,14,zonza-(2a),,5 010
prix-m2,corse,15,grosseto-prugna-(2a),,4 849
prix-m2,corse,16,porto-vecchio-(2a),,4 820
prix-m2,corse,17,salice-(2a),,4 813
prix-m2,corse,18,appietto-(2a),,4 798
prix-m2,corse,19,calcatoggio-(2a),,4 636
prix-m2,corse,20,brando-(2b),,4 549
prix-m2,corse,21,serra-di-ferro-(2a),,4 546
prix-m2,corse,22,lumio-(2b),,4 509
prix-m2,corse,23,casaglione-(2a),,4 433
prix-m2,corse,24,zilia-(2b),,4 368
prix-m2,corse,25,saint-florent-(2b),,4 353
prix-m2,corse,26,sari-solenzara-(2a),,4 351
prix-m2,corse,27,patrimonio-(2b),,4 320
prix-m2,corse,28,vico-(2a),,4 147
prix-m2,corse,29,coggia-(2a),,4 059
prix-m2,corse,30,viggianello-(2a),,4 046
prix-m2,corse,31,giuncheto-(2a),,3 906
prix-m2,corse,32,alata-(2a),,3 843
prix-m2,corse,33,monacia-daullene-(2a),,3 824
prix-m2,corse,34,lavatoggio-(2b),,3 820
prix-m2,corse,35,bastelicaccia-(2a),,3 814
prix-m2,corse,36,afa-(2a),,3 801
prix-m2,corse,37,argiusta-moriccio-(2a),,3 750
prix-m2,corse,38,lile-rousse-(2b),,3 731
prix-m2,corse,39,sari-dorcino-(2a),,3 719
prix-m2,corse,40,canale-di-verde-(2b),,3 709
prix-m2,corse,41,furiani-(2b),,3 680
prix-m2,corse,42,villanova-(2a),,3 625
prix-m2,corse,43,propriano-(2a),,3 603
prix-m2,corse,44,bastia-(2b),,3 585
prix-m2,corse,45,moncale-(2b),,3 532
prix-m2,corse,46,algajola-(2b),,3 526
prix-m2,corse,47,santa-reparata-di-balagna-(2b),,3 505
prix-m2,corse,48,monticello-(2b),,3 411
prix-m2,corse,49,conca-(2a),,3 384
prix-m2,corse,50,biguglia-(2b),,3 369
prix-m2,grand-est,1,remennecourt,55,6 990
prix-m2,grand-est,2,vrigny,51,5 500
prix-m2,grand-est,3,juvaincourt,88,5 268
prix-m2,grand-est,4,forges-sur-meuse,55,5 000
prix-m2,grand-est,5,corribert,51,4 870
prix-m2,grand-est,6,montenoy,54,4 341
prix-m2,grand-est,7,saint-leonard,51,4 271
prix-m2,grand-est,8,they-sous-montfort,88,3 927
prix-m2,grand-est,9,belval-sous-châtillon,51,3 819
prix-m2,grand-est,10,saint-imoges,51,3 700
prix-m2,grand-est,11,lepine,51,3 554
prix-m2,grand-est,12,saint-loup-en-champagne,08,3 538
prix-m2,grand-est,13,dommartemont,54,3 221
prix-m2,grand-est,14,racines,10,3 200
prix-m2,grand-est,15,puisieulx,51,3 196
prix-m2,grand-est,16,saint-thierry,51,3 146
prix-m2,grand-est,17,les-ayvelles,08,3 023
prix-m2,grand-est,18,arrentes-de-corcieux,88,2 946
prix-m2,grand-est,19,lisse-en-champagne,51,2 853
prix-m2,grand-est,20,mery-premecy,51,2 825
prix-m2,grand-est,21,bezannes,51,2 808
prix-m2,grand-est,22,gondrexon,54,2 800
prix-m2,grand-est,23,sermiers,51,2 783
prix-m2,grand-est,24,les-trois-domaines,55,2 755
prix-m2,grand-est,25,pargny-les-reims,51,2 718
prix-m2,grand-est,26,cormontreuil,51,2 695
prix-m2,grand-est,27,montfaucon-dargonne,55,2 667
prix-m2,grand-est,28,bralleville,54,2 667
prix-m2,grand-est,29,aougny,51,2 667
prix-m2,grand-est,30,gueux,51,2 648
prix-m2,grand-est,31,champigny,51,2 611
prix-m2,grand-est,32,sainte-gemme,51,2 591
prix-m2,grand-est,33,berru,51,2 565
prix-m2,grand-est,34,montbre,51,2 548
prix-m2,grand-est,35,champillon,51,2 527
prix-m2,grand-est,36,sillery,51,2 523
prix-m2,grand-est,37,barbey-seroux,88,2 512
prix-m2,grand-est,38,baconnes,51,2 509
prix-m2,grand-est,39,laubressel,10,2 504
prix-m2,grand-est,40,vandeuil,51,2 500
prix-m2,grand-est,41,montmort-lucy,51,2 491
prix-m2,grand-est,42,branscourt,51,2 466
prix-m2,grand-est,43,sogny-aux-moulins,51,2 458
prix-m2,grand-est,44,warnecourt,08,2 453
prix-m2,grand-est,45,rosnay,51,2 446
prix-m2,grand-est,46,cauroy-les-hermonville,51,2 438
prix-m2,grand-est,47,flainval,54,2 426
prix-m2,grand-est,48,liezey,88,2 417
prix-m2,grand-est,49,taissy,51,2 410
prix-m2,grand-est,50,loivre,51,2 366
prix-m2,hauts-de-france,1,wisques,62,6 923
prix-m2,hauts-de-france,2,fontaine-les-hermans,62,5 665
prix-m2,hauts-de-france,3,le-touquet-paris-plage,62,5 608
prix-m2,hauts-de-france,4,villembray,60,5 273
prix-m2,hauts-de-france,5,rhuis,60,4 854
prix-m2,hauts-de-france,6,monts-en-ternois,62,4 187
prix-m2,hauts-de-france,7,chantilly,60,3 814
prix-m2,hauts-de-france,8,wissant,62,3 748
prix-m2,hauts-de-france,9,borest,60,3 741
prix-m2,hauts-de-france,10,vineuil-saint-firmin,60,3 623
prix-m2,hauts-de-france,11,rully,60,3 584
prix-m2,hauts-de-france,12,erquinghem-le-sec,59,3 575
prix-m2,hauts-de-france,13,eve,60,3 574
prix-m2,hauts-de-france,14,guyencourt-sur-noye,80,3 573
prix-m2,hauts-de-france,15,bondues,59,3 559
prix-m2,hauts-de-france,16,villers-saint-frambourg-ognon,60,3 553
prix-m2,hauts-de-france,17,aumont-en-halatte,60,3 498
prix-m2,hauts-de-france,18,capelle,59,3 458
prix-m2,hauts-de-france,19,wimereux,62,3 449
prix-m2,hauts-de-france,20,belloy-saint-leonard,80,3 418
prix-m2,hauts-de-france,21,lamorlaye,60,3 400
prix-m2,hauts-de-france,22,gouvieux,60,3 399
prix-m2,hauts-de-france,23,avilly-saint-leonard,60,3 383
prix-m2,hauts-de-france,24,gezaincourt,80,3 366
prix-m2,hauts-de-france,25,puchevillers,80,3 354
prix-m2,hauts-de-france,26,chamant,60,3 340
prix-m2,hauts-de-france,27,audresselles,62,3 337
prix-m2,hauts-de-france,28,coye-la-foret,60,3 335
prix-m2,hauts-de-france,29,montchâlons,02,3 333
prix-m2,hauts-de-france,30,neufchâtel-hardelot,62,3 327
prix-m2,hauts-de-france,31,marcq-en-baroeul,59,3 322
prix-m2,hauts-de-france,32,lompret,59,3 289
prix-m2,hauts-de-france,33,noyelles-les-seclin,59,3 263
prix-m2,hauts-de-france,34,saint-valery-sur-somme,80,3 241
prix-m2,hauts-de-france,35,orry-la-ville,60,3 226
prix-m2,hauts-de-france,36,plailly,60,3 211
prix-m2,hauts-de-france,37,senlis,60,3 203
prix-m2,hauts-de-france,38,le-crotoy,80,3 201
prix-m2,hauts-de-france,39,verlinghem,59,3 159
prix-m2,hauts-de-france,40,pontarme,60,3 135
prix-m2,hauts-de-france,41,lille,59,3 132
prix-m2,hauts-de-france,42,canly,60,3 128
prix-m2,hauts-de-france,43,fort-mahon-plage,80,3 117
prix-m2,hauts-de-france,44,rouville,60,3 114
prix-m2,hauts-de-france,45,tourly,60,3 109
prix-m2,hauts-de-france,46,vieux-moulin,60,3 107
prix-m2,hauts-de-france,47,bargny,60,3 094
prix-m2,hauts-de-france,48,la-chapelle-en-serval,60,3 088
prix-m2,hauts-de-france,49,ver-sur-launette,60,3 080
prix-m2,hauts-de-france,50,fleurines,60,3 067
prix-m2,ile-de-france,1,neuilly-sur-seine,92,10 306
prix-m2,ile-de-france,2,paris,75,10 271
prix-m2,ile-de-france,3,levallois-perret,92,9 093
prix-m2,ile-de-france,4,boulogne-billancourt,92,8 648
prix-m2,ile-de-france,5,saint-mande,94,8 507
prix-m2,ile-de-france,6,vincennes,94,8 438
prix-m2,ile-de-france,7,issy-les-moulineaux,92,7 770
prix-m2,ile-de-france,8,charenton-le-pont,94,7 402
prix-m2,ile-de-france,9,montrouge,92,7 135
prix-m2,ile-de-france,10,saint-cloud,92,7 004
prix-m2,ile-de-france,11,vanves,92,6 846
prix-m2,ile-de-france,12,suresnes,92,6 827
prix-m2,ile-de-france,13,malakoff,92,6 785
prix-m2,ile-de-france,14,puteaux,92,6 767
prix-m2,ile-de-france,15,courbevoie,92,6 690
prix-m2,ile-de-france,16,la-garenne-colombes,92,6 583
prix-m2,ile-de-france,17,les-lilas,93,6 515
prix-m2,ile-de-france,18,versailles,78,6 509
prix-m2,ile-de-france,19,sceaux,92,6 504
prix-m2,ile-de-france,20,bois-colombes,92,6 467
prix-m2,ile-de-france,21,le-vesinet,78,6 431
prix-m2,ile-de-france,22,clichy,92,6 352
prix-m2,ile-de-france,23,asnieres-sur-seine,92,6 340
prix-m2,ile-de-france,24,rennemoulin,78,6 287
prix-m2,ile-de-france,25,marnes-la-coquette,92,6 263
prix-m2,ile-de-france,26,sevres,92,6 251
prix-m2,ile-de-france,27,nogent-sur-marne,94,6 210
prix-m2,ile-de-france,28,gentilly,94,6 129
prix-m2,ile-de-france,29,le-pre-saint-gervais,93,6 096
prix-m2,ile-de-france,30,rueil-malmaison,92,6 066
prix-m2,ile-de-france,31,garches,92,6 029
prix-m2,ile-de-france,32,croissy-sur-seine,78,5 999
prix-m2,ile-de-france,33,clamart,92,5 986
prix-m2,ile-de-france,34,viroflay,78,5 966
prix-m2,ile-de-france,35,saint-germain-en-laye,78,5 952
prix-m2,ile-de-france,36,chaville,92,5 906
prix-m2,ile-de-france,37,châtillon,92,5 890
prix-m2,ile-de-france,38,saint-maurice,94,5 860
prix-m2,ile-de-france,39,fontenay-sous-bois,94,5 850
prix-m2,ile-de-france,40,montreuil,93,5 827
prix-m2,ile-de-france,41,joinville-le-pont,94,5 825
prix-m2,ile-de-france,42,le-kremlin-bicetre,94,5 793
prix-m2,ile-de-france,43,saint-ouen-sur-seine,93,5 781
prix-m2,ile-de-france,44,saint-maur-des-fosses,94,5 699
prix-m2,ile-de-france,45,maisons-laffitte,78,5 674
prix-m2,ile-de-france,46,arcueil,94,5 661
prix-m2,ile-de-france,47,ville-davray,92,5 659
prix-m2,ile-de-france,48,le-chesnay-rocquencourt,78,5 648
prix-m2,ile-de-france,49,meudon,92,5 591
prix-m2,ile-de-france,50,pantin,93,5 507
prix-m2,normandie,1,surrain,14,10 976
prix-m2,normandie,2,formigny-la-bataille,14,10 257
prix-m2,normandie,3,maheru,61,8 084
prix-m2,normandie,4,heronchelles,76,5 773
prix-m2,normandie,5,deauville,14,4 863
prix-m2,normandie,6,villegats,27,4 545
prix-m2,normandie,7,lingevres,14,4 421
prix-m2,normandie,8,touffreville,14,4 409
prix-m2,normandie,9,benerville-sur-mer,14,4 200
prix-m2,normandie,10,trouville-sur-mer,14,4 138
prix-m2,normandie,11,bourgeauville,14,4 068
prix-m2,normandie,12,saint-leonard-des-parcs,61,4 067
prix-m2,normandie,13,goustranville,14,3 975
prix-m2,normandie,14,tourgeville,14,3 970
prix-m2,normandie,15,barneville-la-bertran,14,3 891
prix-m2,normandie,16,falaise,14,3 704
prix-m2,normandie,17,montillieres-sur-orne,14,3 671
prix-m2,normandie,18,grosville,50,3 636
prix-m2,normandie,19,saint-ouen-de-secherouvre,61,3 600
prix-m2,normandie,20,varaville,14,3 573
prix-m2,normandie,21,barville,61,3 551
prix-m2,normandie,22,le-detroit,14,3 528
prix-m2,normandie,23,preaux-bocage,14,3 465
prix-m2,normandie,24,les-monts-du-roumois,27,3 346
prix-m2,normandie,25,cuverville,14,3 323
prix-m2,normandie,26,petiville,14,3 315
prix-m2,normandie,27,authie,14,3 315
prix-m2,normandie,28,saint-pierre-azif,14,3 303
prix-m2,normandie,29,vauville,14,3 301
prix-m2,normandie,30,les-authieux,27,3 266
prix-m2,normandie,31,feings,61,3 265
prix-m2,normandie,32,bray,27,3 262
prix-m2,normandie,33,mardilly,61,3 227
prix-m2,normandie,34,ouistreham,14,3 221
prix-m2,normandie,35,agon-coutainville,50,3 191
prix-m2,normandie,36,merville-franceville-plage,14,3 170
prix-m2,normandie,37,saint-arnoult,14,3 168
prix-m2,normandie,38,blonville-sur-mer,14,3 165
prix-m2,normandie,39,mathieu,14,3 153
prix-m2,normandie,40,bieville-beuville,14,3 134
prix-m2,normandie,41,saint-etienne-la-thillaye,14,3 124
prix-m2,normandie,42,graye-sur-mer,14,3 091
prix-m2,normandie,43,valseme,14,3 081
prix-m2,normandie,44,cabourg,14,3 064
prix-m2,normandie,45,villers-sur-mer,14,3 059
prix-m2,normandie,46,saint-pierre-canivet,14,3 056
prix-m2,normandie,47,epreville-en-lieuvin,27,3 053
prix-m2,normandie,48,conde-sur-ifs,14,3 049
prix-m2,normandie,49,fleury-sur-orne,14,3 036
prix-m2,normandie,50,olendon,14,3 031
prix-m2,nouvelle-aquitaine,1,la-bastide-clairence,64,7 965
prix-m2,nouvelle-aquitaine,2,lege-cap-ferret,33,7 516
prix-m2,nouvelle-aquitaine,3,les-portes-en-re,17,7 361
prix-m2,nouvelle-aquitaine,4,jayac,24,7 223
prix-m2,nouvelle-aquitaine,5,arcachon,33,6 421
prix-m2,nouvelle-aquitaine,6,la-couarde-sur-mer,17,6 158
prix-m2,nouvelle-aquitaine,7,soorts-hossegor,40,6 136
prix-m2,nouvelle-aquitaine,8,le-bois-plage-en-re,17,6 074
prix-m2,nouvelle-aquitaine,9,la-flotte,17,6 037
prix-m2,nouvelle-aquitaine,10,rivedoux-plage,17,6 024
prix-m2,nouvelle-aquitaine,11,saint-martin-de-re,17,5 930
prix-m2,nouvelle-aquitaine,12,loix,17,5 878
prix-m2,nouvelle-aquitaine,13,biarritz,64,5 870
prix-m2,nouvelle-aquitaine,14,saint-leon-dissigeac,24,5 700
prix-m2,nouvelle-aquitaine,15,ars-en-re,17,5 575
prix-m2,nouvelle-aquitaine,16,sainte-marie-de-re,17,5 297
prix-m2,nouvelle-aquitaine,17,arbonne,64,5 245
prix-m2,nouvelle-aquitaine,18,saint-jean-de-luz,64,5 220
prix-m2,nouvelle-aquitaine,19,saint-avit-de-vialard,24,5 195
prix-m2,nouvelle-aquitaine,20,anlhiac,24,5 094
prix-m2,nouvelle-aquitaine,21,saint-jean-pied-de-port,64,4 833
prix-m2,nouvelle-aquitaine,22,ile-daix,17,4 833
prix-m2,nouvelle-aquitaine,23,guethary,64,4 742
prix-m2,nouvelle-aquitaine,24,capbreton,40,4 740
prix-m2,nouvelle-aquitaine,25,la-teste-de-buch,33,4 732
prix-m2,nouvelle-aquitaine,26,saint-clement-des-baleines,17,4 711
prix-m2,nouvelle-aquitaine,27,bidart,64,4 665
prix-m2,nouvelle-aquitaine,28,bordeaux,33,4 627
prix-m2,nouvelle-aquitaine,29,ciboure,64,4 577
prix-m2,nouvelle-aquitaine,30,andernos-les-bains,33,4 507
prix-m2,nouvelle-aquitaine,31,anglet,64,4 477
prix-m2,nouvelle-aquitaine,32,riocaud,33,4 451
prix-m2,nouvelle-aquitaine,33,arcangues,64,4 356
prix-m2,nouvelle-aquitaine,34,saint-antoine-du-queyret,33,4 350
prix-m2,nouvelle-aquitaine,35,bunus,64,4 314
prix-m2,nouvelle-aquitaine,36,le-bouscat,33,4 254
prix-m2,nouvelle-aquitaine,37,seignosse,40,4 194
prix-m2,nouvelle-aquitaine,38,talmont-sur-gironde,17,4 072
prix-m2,nouvelle-aquitaine,39,arx,40,4 071
prix-m2,nouvelle-aquitaine,40,bescat,64,4 062
prix-m2,nouvelle-aquitaine,41,classun,40,4 054
prix-m2,nouvelle-aquitaine,42,lanton,33,4 015
prix-m2,nouvelle-aquitaine,43,ares,33,3 999
prix-m2,nouvelle-aquitaine,44,gujan-mestras,33,3 997
prix-m2,nouvelle-aquitaine,45,talence,33,3 991
prix-m2,nouvelle-aquitaine,46,vieux-boucau-les-bains,40,3 936
prix-m2,nouvelle-aquitaine,47,lacanau,33,3 914
prix-m2,nouvelle-aquitaine,48,châtelaillon-plage,17,3 911
prix-m2,nouvelle-aquitaine,49,ahetze,64,3 789
prix-m2,nouvelle-aquitaine,50,pechs-de-l’esperance,24,3 785
prix-m2,occitanie,1,unac,09,7 900
prix-m2,occitanie,2,saint-nazaire-des-gardies,30,7 715
prix-m2,occitanie,3,lies,65,7 544
prix-m2,occitanie,4,gavarret-sur-aulouste,32,7 375
prix-m2,occitanie,5,savignac-mona,32,6 420
prix-m2,occitanie,6,mondouzil,31,6 333
prix-m2,occitanie,7,le-rozier,48,5 182
prix-m2,occitanie,8,dorres,66,4 923
prix-m2,occitanie,9,issirac,30,4 722
prix-m2,occitanie,10,rocamadour,46,4 684
prix-m2,occitanie,11,monthaut,11,4 532
prix-m2,occitanie,12,vic-la-gardiole,34,4 510
prix-m2,occitanie,13,palavas-les-flots,34,4 412
prix-m2,occitanie,14,la-salvetat-lauragais,31,4 400
prix-m2,occitanie,15,la-grande-motte,34,4 202
prix-m2,occitanie,16,chauchailles,48,4 132
prix-m2,occitanie,17,le-grau-du-roi,30,4 121
prix-m2,occitanie,18,collioure,66,4 116
prix-m2,occitanie,19,tharaux,30,4 078
prix-m2,occitanie,20,jezeau,65,3 990
prix-m2,occitanie,21,port-vendres,66,3 959
prix-m2,occitanie,22,aucun,65,3 933
prix-m2,occitanie,23,taillet,66,3 914
prix-m2,occitanie,24,sailhan,65,3 903
prix-m2,occitanie,25,belflou,11,3 857
prix-m2,occitanie,26,lattes,34,3 848
prix-m2,occitanie,27,nizas,32,3 801
prix-m2,occitanie,28,benque-dessous-et-dessus,31,3 796
prix-m2,occitanie,29,arpaillargues-et-aureillac,30,3 781
prix-m2,occitanie,30,balaruc-les-bains,34,3 758
prix-m2,occitanie,31,lavalette,31,3 739
prix-m2,occitanie,32,vieille-toulouse,31,3 721
prix-m2,occitanie,33,mauguio,34,3 712
prix-m2,occitanie,34,assas,34,3 701
prix-m2,occitanie,35,belvezet,30,3 686
prix-m2,occitanie,36,porta,66,3 677
prix-m2,occitanie,37,rouffiac-tolosan,31,3 651
prix-m2,occitanie,38,anglars,46,3 650
prix-m2,occitanie,39,uz,65,3 649
prix-m2,occitanie,40,perols,34,3 635
prix-m2,occitanie,41,pechbusque,31,3 613
prix-m2,occitanie,42,guzargues,34,3 601
prix-m2,occitanie,43,padirac,46,3 594
prix-m2,occitanie,44,teyran,34,3 593
prix-m2,occitanie,45,livers-cazelles,81,3 586
prix-m2,occitanie,46,saint-jean-de-cuculles,34,3 585
prix-m2,occitanie,47,saint-series,34,3 555
prix-m2,occitanie,48,laverune,34,3 543
prix-m2,occitanie,49,saint-clement-de-riviere,34,3 533
prix-m2,occitanie,50,saint-gely-du-fesc,34,3 516
prix-m2,pays-de-la-loire,1,saint-leger,53,6 778
prix-m2,pays-de-la-loire,2,la-baule-escoublac,44,4 750
prix-m2,pays-de-la-loire,3,pornichet,44,4 338
prix-m2,pays-de-la-loire,4,lile-dyeu,85,4 051
prix-m2,pays-de-la-loire,5,lepine,85,4 026
prix-m2,pays-de-la-loire,6,noirmoutier-en-lile,85,3 958
prix-m2,pays-de-la-loire,7,le-pouliguen,44,3 861
prix-m2,pays-de-la-loire,8,batz-sur-mer,44,3 746
prix-m2,pays-de-la-loire,9,mareil-en-champagne,72,3 686
prix-m2,pays-de-la-loire,10,saint-gilles-croix-de-vie,85,3 524
prix-m2,pays-de-la-loire,11,piriac-sur-mer,44,3 521
prix-m2,pays-de-la-loire,12,prefailles,44,3 507
prix-m2,pays-de-la-loire,13,nantes,44,3 459
prix-m2,pays-de-la-loire,14,pornic,44,3 444
prix-m2,pays-de-la-loire,15,la-bernerie-en-retz,44,3 313
prix-m2,pays-de-la-loire,16,les-sables-dolonne,85,3 312
prix-m2,pays-de-la-loire,17,saint-michel-chef-chef,44,3 286
prix-m2,pays-de-la-loire,18,le-croisic,44,3 276
prix-m2,pays-de-la-loire,19,la-gueriniere,85,3 181
prix-m2,pays-de-la-loire,20,sautron,44,3 140
prix-m2,pays-de-la-loire,21,la-turballe,44,3 139
prix-m2,pays-de-la-loire,22,saint-brevin-les-pins,44,3 136
prix-m2,pays-de-la-loire,23,bretignolles-sur-mer,85,3 119
prix-m2,pays-de-la-loire,24,suce-sur-erdre,44,3 118
prix-m2,pays-de-la-loire,25,la-chapelle-sur-erdre,44,3 118
prix-m2,pays-de-la-loire,26,barbâtre,85,3 111
prix-m2,pays-de-la-loire,27,basse-goulaine,44,3 099
prix-m2,pays-de-la-loire,28,vertou,44,3 082
prix-m2,pays-de-la-loire,29,la-plaine-sur-mer,44,3 071
prix-m2,pays-de-la-loire,30,sainte-luce-sur-loire,44,3 048
prix-m2,pays-de-la-loire,31,saint-sebastien-sur-loire,44,3 003
prix-m2,pays-de-la-loire,32,mesquer,44,2 955
prix-m2,pays-de-la-loire,33,orvault,44,2 941
prix-m2,pays-de-la-loire,34,la-tranche-sur-mer,85,2 932
prix-m2,pays-de-la-loire,35,carquefou,44,2 908
prix-m2,pays-de-la-loire,36,les-moutiers-en-retz,44,2 883
prix-m2,pays-de-la-loire,37,les-sorinieres,44,2 859
prix-m2,pays-de-la-loire,38,jard-sur-mer,85,2 858
prix-m2,pays-de-la-loire,39,haute-goulaine,44,2 805
prix-m2,pays-de-la-loire,40,reze,44,2 783
prix-m2,pays-de-la-loire,41,saint-vincent-sur-jard,85,2 771
prix-m2,pays-de-la-loire,42,thouare-sur-loire,44,2 755
prix-m2,pays-de-la-loire,43,bouguenais,44,2 708
prix-m2,pays-de-la-loire,44,guerande,44,2 689
prix-m2,pays-de-la-loire,45,pont-saint-martin,44,2 689
prix-m2,pays-de-la-loire,46,indre,44,2 684
prix-m2,pays-de-la-loire,47,la-montagne,44,2 682
prix-m2,pays-de-la-loire,48,la-couture,85,2 670
prix-m2,pays-de-la-loire,49,couëron,44,2 654
prix-m2,pays-de-la-loire,50,saint-etienne-de-montluc,44,2 635
prix-m2,provence-alpes-cote-dazur,1,gradignan,33,4.5
